Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761286811918,144,462,66528,
1761286812541,145,461,66845,
1761286813181,155,461,71455,
1761286813866,151,462,69762,
1761286814545,149,464,69136,
1761286815188,149,464,69136,
1761286815875,149,464,69136,
1761286816472,149,464,69136,
1761286816472,39,81,3159,
1761286817165,149,463,68987,
1761286817863,149,463,68987,
1761286817863,31,105,3255,
1761286818488,148,462,68376,
1761286819143,147,462,67914,
1761286819143,30,141,4230,
1761286819789,148,461,68228,
1761286819789,53,144,7632,
1761286820486,142,468,66456,
1761286820486,64,157,10048,
1761286821164,131,464,60784,
1761286821164,56,172,9632,
1761286821801,130,452,58760,
1761286821801,40,160,6400,
1761286822443,131,452,59212,
1761286823084,155,459,71145,
1761286825010,250,473,118250,
1761286825010,119,271,32249,
1761286825677,270,471,127170,
1761286825677,63,121,7623,
1761286826360,264,472,124608,
1761286826360,87,160,13920,
1761287025596,104,471,48984,
1761287026285,115,463,53245,
1761287026928,130,471,61230,
1761287027629,132,470,62040,
1761287028326,157,466,73162,
1761287029005,146,468,68328,
1761287029603,154,468,72072,
1761287030295,132,452,59664,
1761287030968,128,440,56320,
1761287031655,105,438,45990,
1761287032317,102,446,45492,
1761287032977,98,457,44786,
1761287033655,146,456,66576,
1761287034249,149,449,66901,
1761287034952,144,446,64224,
1761287035602,140,445,62300,
1761287036266,138,444,61272,
1761287036934,135,445,60075,
1761287037595,137,460,63020,
1761287038257,140,462,64680,
1761287038961,136,464,63104,
1761287039597,116,459,53244,
1761287040251,101,454,45854,
1761287040897,113,455,51415,
1761287041603,112,455,50960,
1761287042254,103,459,47277,
1761287042905,123,460,56580,
1761287049648,137,411,56307,
1761287050303,101,459,46359,
1761287050941,101,462,46662,
1761287051611,98,459,44982,
1761287052249,100,459,45900,
1761287052930,122,459,55998,
1761287053564,121,462,55902,
1761287054246,137,466,63842,
1761287054877,137,456,62472,
1761287055536,145,456,66120,
1761287056158,147,458,67326,
1761287056783,147,457,67179,
1761287057432,148,456,67488,
1761287058120,137,456,62472,
1761287058760,134,457,61238,
1761287059398,139,459,63801,
1761287060078,134,458,61372,
1761287060727,135,459,61965,
1761287061342,168,457,76776,
1761287062022,152,458,69616,
1761287062691,148,459,67932,
1761287063301,148,458,67784,
1761287063994,147,458,67326,
1761287064671,147,457,67179,
1761287065347,146,458,66868,
1761287066015,144,454,65376,
1761287066690,146,448,65408,
1761287067363,176,438,77088,
1761287067985,208,430,89440,
1761287068700,211,420,88620,
1761287069399,211,422,89042,
1761287070097,171,445,76095,
1761287070802,149,461,68689,
1761287071484,147,464,68208,
1761287072156,148,462,68376,
1761287072778,142,464,65888,
1761287073459,167,467,77989,
1761287074132,148,464,68672,
1761287074824,126,460,57960,
1761287075493,125,461,57625,
1761287076140,111,462,51282,
1761287076811,106,469,49714,
1761287077488,107,463,49541,
1761287078195,103,462,47586,
1761287078872,103,462,47586,
1761287079539,102,462,47124,
1761287080215,102,463,47226,
1761287080825,102,463,47226,
1761287080825,93,313,29109,
1761287080846,94,458,43052,
1761287080846,93,310,28830,
1761287081456,95,462,43890,
1761287082143,97,469,45493,
1761287082792,98,462,45276,
1761287083473,105,459,48195,
1761287084133,110,460,50600,
1761287084795,105,461,48405,
1761287085506,94,429,40326,
1761287085506,103,462,47586,
1761287086173,135,373,50355,
1761287086173,103,463,47689,
1761287086837,104,322,33488,
1761287086837,105,464,48720,
1761287087448,143,473,67639,
1761287087448,70,274,19180,
1761287155008,319,473,150887,
1761287158801,152,457,69464,
1761287159518,143,470,67210,
1761287160144,152,467,70984,
1761287160822,158,465,73470,
1761287161453,154,464,71456,
1761287162147,151,465,70215,
1761287162783,147,466,68502,
1761287163421,138,447,61686,
1761287164125,158,446,70468,
1761287164798,126,469,59094,
1761287165426,119,473,56287,
1761287166118,120,470,56400,
1761287166767,120,465,55800,
1761287167377,121,465,56265,
1761287168045,117,461,53937,
1761287168724,114,457,52098,
1761287169398,108,457,49356,
1761287170078,110,458,50380,
1761287170690,104,462,48048,
1761287171374,96,469,45024,
1761287172011,100,460,46000,
1761287172668,103,460,47380,
1761287173278,99,459,45441,
1761287173948,100,464,46400,
1761287174623,100,461,46100,
1761287175310,100,461,46100,
1761287175847,112,459,51408,
1761287176555,111,457,50727,
1761287177150,106,457,48442,
1761287177887,106,460,48760,
1761287178600,106,459,48654,
1761287179297,112,459,51408,
1761287179986,113,455,51415,
1761287180622,110,455,50050,
1761287181286,130,456,59280,
1761287181940,124,447,55428,
1761287182618,127,445,56515,
1761287183303,137,443,60691,
1761287183967,128,452,57856,
1761287184657,100,455,45500,
1761287185321,97,455,44135,
1761287186010,99,455,45045,
1761287186524,99,454,44946,
1761287187188,99,453,44847,
1761287187848,101,454,45854,
1761287188554,101,454,45854,
1761287189178,100,452,45200,
1761287189852,100,451,45100,
1761287190537,98,454,44492,
1761287191215,150,452,67800,
1761287191875,118,447,52746,
1761287192545,112,447,50064,
1761287193803,106,455,48230,
1761287194505,105,459,48195,
1761287195118,109,460,50140,
1761287195811,105,465,48825,
1761287196502,125,465,58125,
1761287197189,124,433,53692,
1761287197860,118,422,49796,
1761287198516,158,440,69520,
1761287199172,125,464,58000,
1761287199866,115,463,53245,
1761287200497,113,462,52206,
1761287201114,129,464,59856,
1761287201802,140,465,65100,
1761287202425,146,464,67744,
1761287203120,144,463,66672,
1761287203828,146,462,67452,
1761287204507,143,462,66066,
1761287205147,141,462,65142,
1761287205835,141,462,65142,
1761287206532,141,462,65142,
1761287207175,143,461,65923,
1761287207907,146,461,67306,
1761287208583,151,462,69762,
1761287209232,170,461,78370,
1761287209817,147,457,67179,
1761287210497,148,428,63344,
1761287211140,161,439,70679,
1761287211834,157,442,69394,
1761287212532,159,445,70755,
1761287213219,163,446,72698,
1761287213822,160,454,72640,
1761287214432,159,455,72345,
1761287215070,160,456,72960,
1761287215751,162,456,73872,
1761287216410,158,454,71732,
1761287217110,158,455,71890,
1761287217734,157,456,71592,
1761287218424,157,456,71592,
1761287219085,157,457,71749,
1761287219787,159,457,72663,
1761287220413,161,458,73738,
1761287221101,155,459,71145,
1761287221765,142,463,65746,
1761287222432,138,435,60030,
1761287223081,123,422,51906,
1761287223718,116,442,51272,
1761287224398,108,464,50112,
1761287225065,107,468,50076,
1761287225759,104,464,48256,
1761287226436,108,463,50004,
1761287227093,103,463,47689,
1761287227747,103,463,47689,
1761287228386,99,462,45738,
1761287228946,98,463,45374,
1761287229609,101,463,46763,
1761287230317,101,463,46763,
1761287230997,102,462,47124,
1761287306188,171,450,76950,
1761287306879,98,459,44982,
1761287307560,98,463,45374,
1761287308209,101,462,46662,
1761287308858,100,463,46300,
1761287309494,100,463,46300,
1761287310129,101,462,46662,
1761287310813,103,460,47380,
1761287311475,122,448,54656,
1761287312089,126,462,58212,
1761287312756,130,461,59930,
1761287313411,134,462,61908,
1761287314114,133,461,61313,
1761287314777,153,468,71604,
1761287315439,149,470,70030,
1761287316113,147,465,68355,
1761287316780,149,466,69434,
1761287317446,150,463,69450,
1761287318079,154,465,71610,
1761287318734,153,464,70992,
1761287319381,147,461,67767,
1761287320032,143,469,67067,
1761287320719,135,465,62775,
1761287321386,132,461,60852,
1761287322039,119,459,54621,
1761287322728,114,460,52440,
1761287323407,112,456,51072,
1761287324022,115,456,52440,
1761287324717,111,457,50727,
1761287325433,132,456,60192,
1761287326789,124,438,54312,
1761287328039,119,452,53788,
1761287328781,116,450,52200,
1761287329465,120,451,54120,
1761287330142,115,447,51405,
1761287330804,110,445,48950,
1761287331506,113,443,50059,
1761287332180,113,430,48590,
1761287332855,119,434,51646,
1761287333576,110,434,47740,
1761287334201,105,432,45360,
1761287334881,111,418,46398,
1761287335505,119,424,50456,
1761287336216,154,430,66220,
1761287336856,158,427,67466,
1761287337549,153,426,65178,
1761287338262,152,421,63992,
1761287338926,160,427,68320,
1761287339560,153,407,62271,
1761287340206,152,411,62472,
1761287340840,153,420,64260,
1761287341514,153,437,66861,
1761287342219,135,445,60075,
1761287342881,131,448,58688,
1761287343559,116,447,51852,
1761287344120,104,439,45656,
1761287344692,93,451,41943,
1761287345381,90,459,41310,
1761287346038,88,458,40304,
1761287346715,97,450,43650,
1761287347436,92,453,41676,
1761287348098,89,449,39961,
1761287348811,114,454,51756,
1761287349535,119,452,53788,
1761287350204,136,448,60928,
1761287350869,148,451,66748,
1761287351521,140,442,61880,
1761287352195,142,454,64468,
1761287352855,146,454,66284,
1761287353503,143,457,65351,
1761287354190,144,457,65808,
1761287354904,150,457,68550,
1761287355537,148,457,67636,
1761287356194,141,458,64578,
1761287356837,135,453,61155,
1761287357546,125,456,57000,
1761287358206,114,462,52668,
1761287358874,111,454,50394,
1761287359560,108,447,48276,
1761287360136,104,454,47216,
1761287360848,103,460,47380,
1761287361477,100,455,45500,
1761287362176,99,447,44253,
1761287362802,115,449,51635,
1761287363438,134,448,60032,
1761287364098,129,437,56373,
1761287364754,122,428,52216,
1761287365382,132,430,56760,
1761287366081,133,430,57190,
1761287366765,122,432,52704,
1761287367417,109,441,48069,
1761287368083,112,448,50176,
1761287368733,119,451,53669,
1761287405417,252,473,119196,
1761287407946,102,440,44880,
1761287408646,123,458,56334,
1761287409291,103,446,45938,
1761287409991,124,448,55552,
1761287410644,135,450,60750,
1761287411315,133,453,60249,
1761287411987,123,456,56088,
1761287412642,120,454,54480,
1761287413308,101,451,45551,
1761287413981,98,451,44198,
1761287414680,99,452,44748,
1761287415386,103,453,46659,
1761287416044,102,452,46104,
1761287416706,103,452,46556,
1761287417361,103,452,46556,
1761287418064,103,453,46659,
1761287418738,101,455,45955,
1761287419414,107,455,48685,
1761287420036,117,449,52533,
1761287420711,115,449,51635,
1761287421401,126,455,57330,
1761287422098,140,457,63980,
1761287422755,144,456,65664,
1761287423425,168,447,75096,
1761287424084,157,450,70650,
1761287424728,141,457,64437,
1761287425347,144,455,65520,
1761287426006,141,457,64437,
1761287426659,140,457,63980,
1761287427368,139,456,63384,
1761287427995,136,455,61880,
1761287428680,135,456,61560,
1761287429348,138,455,62790,
1761287430056,146,455,66430,
1761287430691,152,455,69160,
1761287431389,149,456,67944,
1761287432031,144,455,65520,
1761287432669,136,454,61744,
1761287433388,104,449,46696,
1761287434023,96,459,44064,
1761287434691,99,451,44649,
1761287435342,104,448,46592,
1761287436023,106,448,47488,
1761287436678,114,448,51072,
1761287438047,124,449,55676,
1761287438726,113,451,50963,
1761287439409,99,453,44847,
1761287440066,103,453,46659,
1761287440756,100,453,45300,
1761287441478,100,452,45200,
1761287442210,104,453,47112,
1761287442894,111,451,50061,
1761287443521,115,450,51750,
1761287444248,110,453,49830,
1761287444932,102,455,46410,
1761287445607,97,453,43941,
1761287446260,97,452,43844,
1761287446949,109,448,48832,
1761287447577,146,437,63802,
1761287448247,141,432,60912,
1761287448926,131,424,55544,
1761287449487,135,421,56835,
1761287450126,136,423,57528,
1761287450776,135,423,57105,
1761287451432,136,421,57256,
1761287452128,135,418,56430,
1761287452721,137,418,57266,
1761287453384,135,419,56565,
1761287454089,136,417,56712,
1761287454777,132,416,54912,
1761287455444,132,414,54648,
1761287456136,138,415,57270,
1761287456798,139,415,57685,
1761287457428,138,416,57408,
1761287458076,139,415,57685,
1761287458753,138,414,57132,
1761287459394,138,414,57132,
1761287460059,139,411,57129,
1761287460752,130,410,53300,
1761287461425,133,411,54663,
1761287462098,139,415,57685,
1761287462744,134,419,56146,
1761287463459,114,438,49932,
1761287464117,123,442,54366,
1761287464768,108,449,48492,
1761287465430,113,446,50398,
1761287466071,111,446,49506,
1761287466755,107,443,47401,
1761287467412,129,449,57921,
1761287468106,128,448,57344,
1761287468785,127,448,56896,
1761287469489,130,449,58370,
1761287470168,146,446,65116,
1761287470847,156,450,70200,
1761287471544,166,413,68558,
1761287472209,143,430,61490,
1761287472866,111,441,48951,
1761287473546,99,445,44055,
1761287474252,98,449,44002,
1761287474912,87,454,39498,
1761287475554,90,456,41040,
1761287476275,85,454,38590,
1761287476939,87,454,39498,
1761287477630,90,454,40860,
1761287478336,85,453,38505,
1761287478957,85,453,38505,
1761287479621,86,454,39044,
1761287480290,87,454,39498,
1761287480954,86,454,39044,
1761287481616,85,454,38590,
1761287482332,87,452,39324,
1761287483037,86,449,38614,
1761287483711,85,450,38250,
1761287484397,90,450,40500,
1761287485048,98,458,44884,
1761287485703,111,458,50838,
1761287486286,117,452,52884,
1761287486831,118,449,52982,
1761287487520,125,452,56500,
1761287488231,131,452,59212,
1761287488924,132,453,59796,
1761287489635,123,451,55473,
1761287490278,109,443,48287,
1761287490908,92,445,40940,
1761287491604,94,453,42582,
1761287492287,93,455,42315,
1761287492995,93,456,42408,
1761287493653,95,453,43035,
1761287494347,105,449,47145,
1761287495042,157,473,74261,
1761287496839,245,471,115395,
1761287536112,163,437,71231,
1761287536673,136,444,60384,
1761287537303,91,446,40586,
1761287538014,101,452,45652,
1761287538688,90,453,40770,
1761287539375,92,451,41492,
1761287540044,93,452,42036,
1761287540712,91,452,41132,
1761287541407,93,453,42129,
1761287542069,93,450,41850,
1761287542764,128,448,57344,
1761287543355,106,451,47806,
1761287544021,92,455,41860,
1761287544651,105,456,47880,
1761287545300,118,452,53336,
1761287545965,131,448,58688,
1761287546616,142,452,64184,
1761287547197,147,454,66738,
1761287547867,141,453,63873,
1761287548535,147,456,67032,
1761287549249,135,445,60075,
1761287549878,163,438,71394,
1761287550490,124,450,55800,
1761287551100,112,458,51296,
1761287551804,106,452,47912,
1761287552432,108,449,48492,
1761287553105,120,460,55200,
1761287553741,95,459,43605,
1761287554401,98,454,44492,
1761287555035,97,454,44038,
1761287555605,92,450,41400,
1761287556325,96,448,43008,
1761287556984,96,448,43008,
1761287557705,94,449,42206,
1761287558360,96,451,43296,
1761287559030,88,453,39864,
1761287559744,87,455,39585,
1761287560402,85,454,38590,
1761287561038,84,453,38052,
1761287561662,84,450,37800,
1761287562321,88,449,39512,
1761287562988,98,453,44394,
1761287563685,109,451,49159,
1761287564367,114,454,51756,
1761287565066,112,452,50624,
1761287565701,101,453,45753,
1761287566326,101,452,45652,
1761287567010,127,442,56134,
1761287567652,141,427,60207,
1761287568307,150,432,64800,
1761287568993,112,442,49504,
1761287569680,112,444,49728,
1761287570390,143,451,64493,
1761287571063,144,449,64656,
1761287571742,143,451,64493,
1761287572424,155,448,69440,
1761287573099,150,448,67200,
1761287573783,129,453,58437,
1761287574485,113,445,50285,
1761287575212,88,451,39688,
1761287575834,100,456,45600,
1761287576486,97,453,43941,
1761287577102,95,453,43035,
1761287577781,96,453,43488,
1761287578466,98,455,44590,
1761287579148,99,449,44451,
1761287579825,95,449,42655,
1761287580501,89,446,39694,
1761287581169,119,457,54383,
1761287581835,118,449,52982,
1761287582467,147,451,66297,
1761287583151,150,452,67800,
1761287583819,141,452,63732,
1761287584478,158,464,73312,
1761287586438,259,471,121989,
